feature_id	name	feature_class	county	map_name	lat	lon	source_lat	source_lon
1513896	Big Four Lake	Lake	Columbia	Hopkins Ridge	46.259688	-117.666400		
1516512	Big Greider Lake	Lake	Snohomish	Mount Stickney	47.954791	-121.582545		
1516515	Big Heart Lake	Lake	King	Big Snow Mountain	47.575185	-121.318061		
1516516	Big Hidden Lake	Lake	Okanogan	Tatoosh Buttes	48.924649	-120.503258		
1516526	Big Jim Mountain Lakes	Lake	Chelan	Big Jim Mountain	47.666236	-120.823339		
1503350	Big Joes Lake	Lake	Clallam	Dickey Lake	48.066644	-124.516393		
1503351	Big Lake	Lake	Whitman	Lamont NE	47.242769	-117.869655		
1503352	Big Lake	Lake	Skagit	Sedro-Woolley South	48.381564	-122.230000		
1516527	Big Lake	Lake	Kittitas	Teanaway	47.178311	-120.795935		
1528902	Big Mack Lake (historical)	Lake	Okanogan	Mount Hull	48.891385	-119.279543		
1516533	Big Mosquito Lake	Lake	Skamania	Quartz Creek Butte	46.127904	-121.759193		
1516542	Big Snow Lake	Lake	King	Big Snow Mountain	47.543367	-121.369827		
1511793	Big Twin Lake	Lake	Mason	Squaxin Island	47.227742	-122.975099		
1516547	Big Twin Lake	Lake	Okanogan	Winthrop	48.446239	-120.194753		
1503368	Bigelow Lake	Lake	Thurston	Lacey	47.058487	-122.867606		
1513067	Bill Lake	Lake	Pierce	Fort Lewis	47.075164	-122.502145		
1516555	Bill Lake	Lake	Lewis	White Pass	46.718476	-121.388082		
1503377	Bingaman Pond	Lake	King	Poverty Bay	47.348039	-122.281230		
1516579	Bird Lake	Lake	Yakima	Mount Adams East	46.141292	-121.440605		
1503393	Bitter Lake	Lake	King	Seattle North	47.726623	-122.352352		
1528752	Bivin Lake	Lake	Lewis	Packwood	46.555958	-121.723510		
1503401	Black Diamond Lake	Lake	King	Black Diamond	47.297471	-122.017635		
1503404	Black Lake	Lake	Adams	O'Sullivan Dam	46.909893	-119.287321		
1503405	Black Lake	Lake	Grant	Wilson Creek SW	47.258399	-119.172928		
1503406	Black Lake	Lake	Douglas	Sanderson Creek	48.112164	-119.090197		
1503407	Black Lake	Lake	Thurston	Maytown	46.992361	-122.978018		
1509721	Black Lake	Lake	Skamania	Bonneville Dam	45.662627	-121.925457		
1516607	Black Lake	Lake	Okanogan	Mount Barney	48.829011	-120.208140		
1516608	Black Lake	Lake	Pacific	Cape Disappointment	46.315297	-124.040720		
1516609	Black Lake	Lake	King	Devils Slide	47.645809	-121.727764		
1516610	Black Lake	Lake	Pend Oreille	Fan Lake	48.097343	-117.424933		
1516611	Black Lake	Lake	Stevens	Park Rapids	48.561159	-117.626057		
1516623	Black Pine Lake	Lake	Okanogan	Hoodoo Peak	48.311210	-120.277416		
1503413	Black Rock Lake	Lake	Grant	Wilson Creek SE	47.295953	-119.060504		
1530581	Black Rock Pond	Lake	Lewis	Tower Rock	46.402463	-121.809488		
1516594	Black and White Lakes	Lake	Mason	Mount Skokomish	47.574091	-123.342695		
1510332	Blackhorse Lake	Lake	Spokane	Cheney	47.425539	-117.541650		
1530807	Blackmans Lake	Lake	Snohomish	Snohomish	47.932267	-122.094002		
1511634	Blacks Lakes	Lake	Okanogan	Bridgeport Point	48.113148	-119.570347		
1516635	Blacksmith Lake	Lake	Mason	Holly	47.508182	-122.920403		
1516639	Blackwood Lake	Lake	Clallam	Slide Peak	47.932328	-123.892503		
1516641	Blakenship Lakes	Lake	Yakima	Spiral Butte	46.722393	-121.333248		
1516642	Blanca Lake	Lake	Snohomish	Blanca Lake	47.940573	-121.341059		
1516648	Blazer Lake	Lake	King	Bandera	47.427901	-121.535768		
1516604	Blue Diamond Lake	Lake	Okanogan	Oroville	48.927067	-119.389961		
1744603	Blue Heron Lake	Lake	Douglas	Rock Island	47.375757	-120.172527		
1503451	Blue Lake	Lake	Columbia	Hopkins Ridge	46.323881	-117.670911		
1503452	Blue Lake	Lake	Grant	Park Lake	47.567278	-119.444066		
1513960	Blue Lake	Lake	Skamania	Bonneville Dam	45.674700	-121.932822		
1516686	Blue Lake	Lake	Yakima	Darland Mountain	46.552284	-121.202280		
1516687	Blue Lake	Lake	Whatcom	Baker Pass	48.646986	-121.792541		
1516688	Blue Lake	Lake	Skamania	Gifford Peak	45.984574	-121.797962		
1516689	Blue Lake	Lake	Cowlitz	Goat Mountain	46.174899	-122.261995		
1516690	Blue Lake	Lake	Skamania	Quartz Creek Butte	46.240614	-121.861769		
1516691	Blue Lake	Lake	Lewis	Blue Lake	46.397374	-121.700617		
1516692	Blue Lake	Lake	Lewis	Tatoosh Lakes	46.738057	-121.677956		
1516693	Blue Lake	Lake	Clallam	Mount Carrie	47.960152	-123.736298		
1516694	Blue Lake	Lake	Snohomish	Benchmark Mountain	47.990261	-121.169278		
1516695	Blue Lake	Lake	Pend Oreille	Fan Lake	48.104482	-117.421609		
1516696	Blue Lake	Lake	Stevens	Valley	48.171404	-117.685240		
1516697	Blue Lake	Lake	Stevens	Arden	48.413197	-117.930989		
1516698	Blue Lake	Lake	Chelan	Washington Pass	48.505900	-120.670502		
1516699	Blue Lake	Lake	Okanogan	Riverside	48.566950	-119.612741		
1516701	Blue Lake	Lake	Okanogan	Oroville	48.906835	-119.491883		
1503453	Blue Lakes	Lake	Skamania	Bonneville Dam	45.673666	-121.931985		
1516712	Blue Pool	Lake	Snohomish	Mount Higgins	48.280458	-121.764157		
1503461	Bluff Lake	Lake	Grant	Park Lake	47.524778	-119.468841		
1516722	Bluff Lake	Lake	Yakima	Mount Adams East	46.144218	-121.431198		
1516723	Bluff Lake	Lake	Lewis	Ohanapecosh Hot Springs	46.658904	-121.546373		
1516724	Bluff Lake	Lake	Skagit	Huckleberry Mountain	48.370916	-121.371578		
1516729	Blum Lakes	Lake	Whatcom	Mount Blum	48.750009	-121.495690		
1503463	Blythe Lake	Lake	Grant	O'Sullivan Dam	46.958677	-119.285892		
1516734	Boardman Lake	Lake	Snohomish	Mallardy Ridge	48.023764	-121.690247		
1528668	Bob Neal Lake	Lake	Okanogan	Keystone	48.534945	-119.431626		
1516739	Bobs Lake	Lake	Chelan	The Cradle	47.589795	-121.064375		
1513070	Bobs Lakes	Lake	Lincoln	Sullivan Lake	47.393775	-118.761297		
1516753	Bogachiel Lake	Lake	Clallam	Bogachiel Peak	47.928824	-123.836785		
1516762	Boiling Lake	Lake	Chelan	Martin Peak	48.203513	-120.353150		
1516785	Bone Lake	Lake	King	Nagrom	47.177653	-121.607606		
1516787	Boner Lake	Lake	King	Grotto	47.714901	-121.485203		
1516791	Bonner Lake	Lake	Okanogan	Blue Buck Mountain	48.397223	-120.101452		
1503475	Bonney Lake	Lake	Pierce	Sumner	47.189006	-122.185776		
1503476	Bonnie Lake	Lake	Spokane	Chapman Lake	47.281153	-117.559212		
1516792	Bonnie Lake	Lake	King	Big Snow Mountain	47.565649	-121.272468		
1516794	Booher Lake	Lake	Okanogan	Riverside	48.554745	-119.548254		
1516796	Boomerang Lake	Lake	King	Lake Philippa	47.592410	-121.597129		
1516798	Boot Lake	Lake	Skamania	Spirit Lake East	46.326689	-122.115802		
1528990	Borst Lake	Lake	Okanogan	Ellisforde	48.838889	-119.405772		
1530293	Borst Lake	Lake	King	Snoqualmie	47.533158	-121.820668		
1503485	Bos Lake	Lake	Yakima	Sunnyside	46.255752	-120.060217		
1516812	Bosworth Lake	Lake	Snohomish	Granite Falls	48.043353	-121.970737		
1503489	Bottomless Lake	Lake	Skagit	Sedro-Woolley North	48.531245	-122.227536		
1516815	Bouck Lake	Lake	Whatcom	Diablo Dam	48.684008	-121.184192		
1516845	Boulder Lake	Lake	Snohomish	Mount Stickney	47.944061	-121.547295		
1516846	Boulder Lake	Lake	Clallam	Mount Carrie	47.976643	-123.749581		
1516847	Boulder Lake	Lake	Skagit	Huckleberry Mountain	48.332702	-121.326524		
1530813	Boulder Lake	Lake	Snohomish	Evergreen Mountain	47.836357	-121.355196		
1516868	Boundary Lake	Lake	Yakima	Meeks Table	46.771270	-121.014897		
1503484	Bourgeau Lake	Lake	Ferry	Cedonia	48.231370	-118.216926		
1516884	Bowen Lake	Lake	Stevens	China Bend	48.839023	-117.942756		
1503499	Bower Slough	Lake	Clark	Saint Helens	45.798414	-122.759989		
1516887	Bowers Lake	Lake	Okanogan	Nighthawk	48.930902	-119.706672		
1528514	Bowers Lake	Lake	Snohomish	Granite Falls	48.111377	-121.875207		
1503504	Bowles Lakes	Lake	Skamania	Bonneville Dam	45.679115	-121.926532		
1503508	Bowman Lake	Lake	Pierce	Nisqually	47.039347	-122.639575		
1503509	Bowman Lake	Lake	Pierce	Auburn	47.252042	-122.171417		
1516891	Bowser Lake	Lake	Snohomish	Blanca Lake	47.972698	-121.259693		
1516900	Box Canyon Lake	Lake	Kittitas	Chikamin Peak	47.412626	-121.324528		
1516903	Box Mountain Lakes	Lake	Snohomish	Lime Mountain	48.224076	-121.215521		
1510484	Box Spring	Lake	Lincoln	Sprague	47.370269	-117.897133		
1516911	Boyd Lake	Lake	Snohomish	Granite Falls	48.059672	-121.922958		
1516914	Boyle Lake	Lake	King	Snoqualmie	47.596891	-121.757309		
1503519	Boyles Lake	Lake	Pierce	Steilacoom	47.158209	-122.557408		
1516920	Brader Lake	Lake	Skamania	Lone Butte	46.001825	-121.820489		
1503530	Brandenburg Marsh	Lake	Pierce	Fort Lewis	47.008722	-122.553947		
1503536	Breaker Lake	Lake	Pacific	Ocean Park	46.379652	-124.047141		
1516940	Brewster Lake	Lake	King	North Bend	47.447817	-121.778429		
1503540	Bridgeman Pond	Lake	Yakima	Mabton West	46.245261	-120.016698		
1516955	Bridges Lake	Lake	King	Snoqualmie	47.606154	-121.757091		
1503552	Briscoe Lake	Lake	Pacific	Ocean Park	46.385570	-124.052111		
1503562	Brook Lake	Lake	King	Poverty Bay	47.284451	-122.325569		
1503563	Brook Lake	Lake	Grant	Stratford	47.435399	-119.252560		
1510456	Brown Lake	Lake	Whitman	Honn Lakes	46.959397	-117.943995		
1516981	Brown Lake	Lake	Okanogan	Omak	48.465289	-119.624370		
1516989	Brownie Lake	Lake	Pend Oreille	Jared	48.422174	-117.336668		
1503579	Browns Lake	Lake	Pend Oreille	Browns Lake	48.438608	-117.191695		
1503580	Browns Lake	Lake	Lincoln	Pacific Lake	47.450214	-118.637773		
1510371	Browns Lake	Lake	Lincoln	Sassin	47.385429	-117.911381		
1516993	Browns Lake	Lake	Stevens	Waitts Lake	48.235619	-117.810152		
1516994	Browns Lake	Lake	Pend Oreille	Ione	48.660384	-117.441238		
1530334	Browns Lake	Lake	Jefferson	Center	47.931239	-122.843151		
1510290	Brush Lake	Lake	Skamania	Bonneville Dam	45.699086	-121.928565		
1503594	Bryant Lake	Lake	Snohomish	Arlington West	48.234159	-122.150530		
1503602	Buck Lake	Lake	Kitsap	Hansville	47.910656	-122.559430		
1503603	Buck Lake	Lake	Douglas	Foster Coulee	47.967072	-119.342940		
1517035	Buck Lake	Lake	Yakima	Cougar Lake	46.768973	-121.430209		
1517036	Buck Lake	Lake	Yakima	Timberwolf Mountain	46.810601	-121.172729		
1517037	Buck Lake	Lake	Jefferson	Mount Steel	47.666964	-123.345777		
1517038	Buck Lake	Lake	Stevens	Addy	48.261685	-117.829565		
1517039	Buck Lake	Lake	Okanogan	Lewis Butte	48.604089	-120.200808		
1517052	Buckhorn Lake	Lake	Jefferson	Mount Townsend	47.837971	-123.113295		
1517061	Buckmans Lake	Lake	Jefferson	Port Townsend South	48.117966	-122.817777		
1503622	Buckmire Slough	Lake	Clark	Vancouver	45.697343	-122.731854		
1517065	Buckskin Lake	Lake	Okanogan	Pasayten Peak	48.847794	-120.645402		
1503627	Buffalo Lake	Lake	Okanogan	Belvedere	48.064153	-118.888192		
1503630	Buffingtons Lagoon	Lake	Mason	Longbranch	47.235852	-122.863455		
1517073	Bugger Lake	Lake	Okanogan	Gilbert	48.403466	-120.604974		
1517074	Buhrig Lake	Lake	Stevens	Bossburg	48.861744	-118.114660		
1503633	Bulgarians Lake	Lake	Lincoln	Sullivan Lake	47.407655	-118.819227		
1528528	Bullen Lake	Lake	Snohomish	Whitehorse Mountain	48.191300	-121.688362		
1517081	Buller Lake	Lake	Skagit	Snowking Mountain	48.489886	-121.369722		
1517083	Bullfrog Pond	Lake	Kittitas	Ronald	47.193436	-121.014632		
1517095	Bunch Lake	Lake	Grays Harbor	Bunch Lake	47.504007	-123.685684		
1503640	Bunchgrass Lake	Lake	Pend Oreille	Monumental Mountain	48.698420	-117.174715		
1503645	Bunn Lake	Lake	Spokane	Lance Hills	47.382975	-117.710902		
1517102	Bunnel Spring	Lake	Klickitat	Wishram	45.677287	-120.994403		
1513346	Burbank Slough	Lake	Walla Walla	Humorist	46.200866	-118.970825		
1528853	Burden Lake	Lake	Okanogan	Aeneas Lake	48.646761	-119.538840		
1503650	Burien Lake	Lake	King	Des Moines	47.464678	-122.353714		
1503654	Burke Lake	Lake	Grant	Babcock Ridge	47.133472	-119.917798		
1511861	Butlers Pond	Lake	Skamania	Bonneville Dam	45.663230	-121.952020		
1517172	Buzzard Lake	Lake	Stevens	Nelson Peak	48.186747	-117.590240		
1517173	Buzzard Lake	Lake	Okanogan	Ruby Hill	48.418706	-119.715079		
1517180	Byron Lake	Lake	Pierce	Tanwax Lake	46.958614	-122.252569		
1513901	Byron Ponds	Lake	Yakima	Mabton East	46.192374	-119.888672		
1503698	Cabin Lake	Lake	Grant	Evergreen Ridge	47.042605	-119.946655		
1517195	Cabin Lake	Lake	Kittitas	Teanaway	47.172538	-120.798462		
1517930	Cad Lake	Lake	King	Snoqualmie Pass	47.424603	-121.478192		
1530508	Cad Lake	Lake	King	Snoqualmie Pass	47.424278	-121.478150		
1517203	Cadet Lake	Lake	Snohomish	Sloan Peak	48.021944	-121.332456		
1517206	Cady Lake	Lake	Mason	Lilliwaup	47.426226	-123.051408		
1503708	Cain Lake	Lake	Whatcom	Lake Whatcom	48.649709	-122.329309		
1517220	Caldwell Lake	Lake	Pend Oreille	Scotchman Lake	48.650799	-117.337690		
1503712	Caliche Lakes	Lake	Grant	Evergreen Ridge	47.031444	-119.927655		
1517231	Calligan Lake	Lake	King	Mount Si	47.604212	-121.667962		
1517244	Cameron Lake	Lake	Okanogan	Okanogan	48.301425	-119.543578		
1517248	Camille Lake	Lake	Ferry	Inchelium	48.303323	-118.247990		
1510268	Camp Five Spring	Lake	Klickitat	Dead Canyon	45.907713	-121.151876		
1532106	Camp Kwoneesum Dam	Lake	Skamania	Bobs Mountain	45.672178	-122.218584		
1517293	Camp Lake	Lake	Kittitas	Teanaway Butte	47.313524	-120.881206		
1517294	Camp Lake	Lake	Snohomish	Glacier Peak West	48.112124	-121.225866		
1511492	Camp Lakes	Lake	Franklin	Scooteney Reservoir	46.656811	-119.041637		
1517305	Camp Robber Lake	Lake	King	Big Snow Mountain	47.578609	-121.359206		
1503756	Campbell Lake	Lake	Adams	Soda Lake	46.903812	-119.170809		
1503757	Campbell Lake	Lake	Spokane	Lance Hills	47.428634	-117.628600		
1503758	Campbell Lake	Lake	Clark	Saint Helens	45.772466	-122.751820		
1517328	Campbell Lake	Lake	Okanogan	Blue Buck Mountain	48.442120	-120.067091		
1503759	Campbell Pond	Lake	Whitman	Rock Lake	47.187537	-117.690528		
1503767	Canal Lake	Lake	Grant	Soda Lake	46.925981	-119.183505		
1530823	Canan Lake	Lake	Chelan	Mount Howard	47.815066	-120.943382		
1503771	Cannery Lake	Lake	Skagit	Cypress Island	48.507044	-122.681551		
1503782	Canvasback Lake	Lake	Clark	Saint Helens	45.826819	-122.776900		
1517365	Canyon Lake	Lake	Snohomish	Mallardy Ridge	48.110460	-121.705446		
1517366	Canyon Lake	Lake	Snohomish	Suiattle Pass	48.246669	-120.995468		
1517367	Canyon Lake	Lake	Whatcom	Canyon Lake	48.832295	-122.068900		
1517368	Canyon Lake	Lake	Whatcom	Bearpaw Mountain	48.940826	-121.804115		
1517393	Careys Lake	Lake	Skagit	Hamilton	48.529881	-121.967964		
1517398	Carlisle Lakes	Lake	Grays Harbor	Carlisle	47.145501	-124.076984		
1528523	Carlson Pond	Lake	Snohomish	Granite Falls	48.041783	-121.977901		
1517410	Carney Lake	Lake	Pierce	Belfair	47.403296	-122.760957		
1517412	Carole Lake	Lake	King	Snoqualmie Lake	47.555566	-121.453085		
1503812	Carp Lake	Lake	Klickitat	White Pine Buttes	45.918459	-120.882330		
1503813	Carp Lake	Lake	Pierce	Steilacoom	47.151397	-122.562945		
1503814	Carp Lake	Lake	Lincoln	Benjamin Lake	47.797172	-118.106582		
1503815	Carp Lake	Lake	Island	Camano	48.207996	-122.509610		
1503818	Carpenter Lake	Lake	Lincoln	Almira SE	47.530571	-118.825292		
1503819	Carpenter Lake	Lake	Kitsap	Port Gamble	47.804362	-122.520642		
1503820	Carpenters Lake	Lake	Skamania	Bonneville Dam	45.660645	-121.975550		
1517420	Carrie Lake	Lake	Chelan	The Cradle	47.552618	-121.060244		
1517427	Carson Lake	Lake	Mason	Union	47.330538	-123.043299		
1503829	Carter Lake	Lake	Pierce	Steilacoom	47.132562	-122.524829		
1517433	Carter Lake	Lake	Chelan	Big Jim Mountain	47.646911	-120.861212		
1503832	Carter Pond	Lake	Kitsap	Bremerton West	47.582754	-122.705008		
1503834	Carty Lake	Lake	Clark	Saint Helens	45.826755	-122.752617		
1503839	Cascade Lake	Lake	Grant	Babcock Ridge	47.132386	-119.934337		
1510360	Case Pond	Lake	Pacific	Raymond	46.676616	-123.717223		
1517457	Caskey Lake	Lake	Skagit	Rockport	48.402000	-121.574714		
1517458	Cass Pond	Lake	King	Skykomish	47.713789	-121.323760		
1528434	Castle Lake	Lake	Cowlitz	Elk Rock	46.250180	-122.275087		
1503854	Castle Rock Lake	Lake	Whitman	Rock Lake	47.195518	-117.655287		
1517480	Castor Lake	Lake	Okanogan	Riverside	48.539525	-119.561383		
1517487	Cat Lake	Lake	Clallam	Gardiner	48.068070	-122.971097		
1503857	Cat Lakes	Lake	Thurston	Tenalquot Prairie	46.968867	-122.685798		
1503859	Catfish Lake	Lake	Mason	Vaughn	47.365991	-122.841747		
1534148	Cathedral Lakes	Lake	Okanogan	Remmel Mountain	48.983481	-120.207041		
1528500	Cathrene Cecile Lake	Lake	Okanogan	Bailey Creek	48.575026	-119.065756		
1528689	Catlin Lake	Lake	Okanogan	Enterprise	48.788491	-119.533519		
1509841	Cattail Lake	Lake	Skamania	Bonneville Dam	45.654847	-121.952341		
1517518	Cayuse Lake	Lake	Okanogan	Aeneas Lake	48.749520	-119.522049		
1529334	Cecelia Lake	Lake	Snohomish	Wallace Lake	47.928759	-121.663848		
1517522	Cecils Lake	Lake	King	Big Snow Mountain	47.570327	-121.351101		
1503881	Cedar Lake	Lake	Whatcom	Bellingham South	48.677798	-122.449411		
1517568	Cedar Lake	Lake	Yakima	Cougar Lake	46.841434	-121.422275		
1517569	Cedar Lake	Lake	Pierce	Bearhead Mountain	47.073806	-121.840328		
1517570	Cedar Lake	Lake	Jefferson	Wellesley Peak	47.836280	-123.293593		
1517571	Cedar Lake	Lake	Stevens	Leadpoint	48.942339	-117.593700		
1517575	Cedar Ponds Lake	Lake	Snohomish	Sultan	47.805895	-121.805409		
1517582	Cedar Swamp	Lake	Yakima	Jennies Butte	46.438048	-121.339966		
1529132	Cedar Swamp	Lake	Skamania	Penny Ridge	45.773537	-121.592484		
1517588	Cement Lake	Lake	King	Grotto	47.717845	-121.479244		
1517604	Chain Lake	Lake	Snohomish	Lake Roesiger	47.903784	-121.970839		
1517605	Chain Lakes	Lake	Lewis	White Pass	46.720937	-121.451715		
1517606	Chain Lakes	Lake	King	Mount Daniel	47.558096	-121.239866		
1517607	Chain Lakes	Lake	Chelan	Stevens Pass	47.688257	-121.016081		
1517608	Chain Lakes	Lake	Snohomish	Riley Lake	48.186532	-121.947373		
1517609	Chain of Lakes	Lake	Skamania	Green Mountain	46.294083	-121.600000		
1517611	Chair Peak Lake	Lake	King	Snoqualmie Pass	47.465483	-121.473926		
1503903	Chamberlain Lake	Lake	Klickitat	Lyle	45.702373	-121.304043		
1503907	Chambers Lake	Lake	Thurston	Lacey	47.025399	-122.838892		
1517616	Chambers Lake	Lake	Lewis	Hamilton Buttes	46.466315	-121.534797		
1510374	Chance Lake	Lake	Franklin	Scooteney Reservoir	46.665821	-119.031230		
1517633	Charlia Lakes	Lake	Jefferson	Mount Deception	47.800202	-123.126830		
1517634	Charlie Brown Lake	Lake	King	Snoqualmie Lake	47.557674	-121.470177		
1517635	Charlie Lakes	Lake	King	Big Snow Mountain	47.583507	-121.365555		
1503924	Charlton Lake	Lake	Pierce	Tacoma South	47.168032	-122.462943		
1503926	Chase Lake	Lake	Snohomish	Edmonds East	47.797514	-122.347025		
1513082	Chase Lake	Lake	Island	Freeland	48.044496	-122.564403		
1517641	Chaval Lake	Lake	Skagit	Huckleberry Mountain	48.363554	-121.323668		
1517655	Chenamus Lake	Lake	Skamania	Lone Butte	46.031734	-121.813108		
1517659	Chenuis Lakes	Lake	Pierce	Mowich Lake	46.974388	-121.782130		
1510693	Cherry Cove Lake	Lake	Whitman	Texas Lake	47.021399	-117.770049		
1517662	Cherry Lake	Lake	King	Sultan	47.765388	-121.827525		
1517670	Chetwoot Lake	Lake	King	Big Snow Mountain	47.556591	-121.314419		
1517698	Chikamin Lake	Lake	Kittitas	Chikamin Peak	47.481191	-121.306149		
1528520	Chitwood Lake	Lake	Snohomish	Granite Falls	48.083855	-121.885424		
1517732	Chiwaukum Lake	Lake	Chelan	Chiwaukum Mountains	47.725073	-120.887056		
1517743	Chopaka Lake	Lake	Okanogan	Nighthawk	48.911147	-119.697162		
1517747	Choral Lake	Lake	Chelan	Saska Peak	48.087460	-120.656660		
1530495	Christmas Lake	Lake	King	North Bend	47.433829	-121.760305		
1503978	Chukar Lake	Lake	Grant	O'Sullivan Dam	46.957428	-119.273223		
1517769	Church Lake	Lake	Whatcom	Bearpaw Mountain	48.949620	-121.849177		
1517786	Circle Lake	Lake	Kittitas	Mount Daniel	47.550588	-121.163738		
1517788	Cirque Lake	Lake	Yakima	Jennies Butte	46.460532	-121.299254		
1503988	Clam Lake	Lake	Pacific	Ocean Park	46.391796	-124.038449		
1517801	Clara Lake	Lake	Chelan	Mission Peak	47.295942	-120.417153		
1503993	Clark Lake	Lake	King	Renton	47.383264	-122.174883		
1530834	Clark Lake	Lake	Stevens	Cedonia	48.223874	-118.136766		
1503997	Clark Pond	Lake	Franklin	Mesa West	46.521252	-119.071275		
1517817	Claywood Lake	Lake	Jefferson	Wellesley Peak	47.798136	-123.366069		
1504007	Clear Lake	Lake	Skagit	Sedro-Woolley South	48.460153	-122.225180		
1504008	Clear Lake	Lake	Lincoln	Sprague Lake	47.286219	-118.005682		
1504009	Clear Lake	Lake	Spokane	Fishtrap Lake	47.361210	-117.805932		
1504010	Clear Lake	Lake	Spokane	Medical Lake	47.527527	-117.694484		
1504011	Clear Lake	Lake	Douglas	Foster Coulee	47.978703	-119.270717		
1510069	Clear Lake	Lake	Whitman	Hooper Lake	46.739052	-118.119275		
1517832	Clear Lake	Lake	Skamania	Lone Butte	46.023008	-121.782611		
1517833	Clear Lake	Lake	Thurston	Bald Hill	46.823488	-122.473754		
1517834	Clear Lake	Lake	Pierce	Tanwax Lake	46.930448	-122.273683		
1517835	Clear Lake	Lake	Mason	Skokomish Valley	47.264167	-123.159525		
1517837	Clear Lake	Lake	Clallam	Bogachiel Peak	47.919579	-123.780107		
1517838	Clear Lake	Lake	Skagit	Sauk Mountain	48.595435	-121.595411		
1531420	Clear Lake	Lake	Snohomish	Mallardy Ridge	48.019317	-121.707745		
1531421	Clear Lake	Lake	Snohomish	Mallardy Ridge	48.117955	-121.634847		
1529123	Clements Lake	Lake	Okanogan	Omak	48.449228	-119.535034		
1517853	Cleveland Lake	Lake	King	Grotto	47.687301	-121.420587		
1504019	Cliff Lake	Lake	Grant	Babcock Ridge	47.133889	-119.940053		
1517858	Cliff Lake	Lake	Skagit	Huckleberry Mountain	48.374052	-121.362235		
1533550	Cliff Lake	Lake	Lewis	Mount Rainier East	46.754451	-121.749145		
1517872	Cloudy Lake	Lake	King	Big Snow Mountain	47.576447	-121.250200		
1517877	Clover Lake	Lake	Pierce	White River Park	46.928811	-121.593926		
1517899	Coal Lake	Lake	Snohomish	Silverton	48.112319	-121.516672		
1504045	Cockleburr Lake	Lake	Yakima	Mabton West	46.225928	-120.013048		
1517911	Cody Lake	Lake	Ferry	Cody Lake	48.340700	-118.611263		
1513277	Coffee Lake	Lake	Grant	Steamboat Rock SE	47.851345	-119.024968		
1504048	Coffeepot Lake	Lake	Lincoln	Coffeepot Lake	47.489154	-118.571869		
1517914	Coffin Lake	Lake	Stevens	Lake Gillette	48.576521	-117.553773		
1504051	Cohassett Lake	Lake	Grays Harbor	Grayland	46.872353	-124.107034		
1530106	Cold Spring Lake	Lake	Skamania	Lone Butte	46.085524	-121.758650		
1528452	Coldwater Lake	Lake	Skamania	Spirit Lake West	46.302726	-122.240742		
1517961	Collins Lake	Lake	Mason	Lake Wooten	47.436971	-122.984680		
1529958	Conboy Lake	Lake	Klickitat	Camas Prairie	45.971234	-121.282021		
1518009	Coney Lake	Lake	Chelan	Cashmere Mountain	47.507862	-120.794428		
1518010	Coney Lake	Lake	King	Grotto	47.666936	-121.463722		
1518011	Coney Lake	Lake	Snohomish	Blanca Lake	47.991349	-121.250940		
1504102	Conklin Lake	Lake	Pend Oreille	Skookum Creek	48.270581	-117.186160		
1529030	Conners Lake	Lake	Okanogan	Blue Goat Mountain	48.749019	-119.662981		
1504107	Connor Lake	Lake	Snohomish	Lake Stevens	48.021678	-122.034029		
1518025	Conrad Lake	Lake	Yakima	Pinegrass Ridge	46.512185	-121.321773		
1510207	Cook Lake	Lake	Adams	Sprague	47.256642	-117.994562		
1518039	Cook Lake	Lake	Okanogan	Okanogan	48.288685	-119.529659		
1504122	Cooks Lake	Lake	Pend Oreille	Skookum Creek	48.343290	-117.172451		
1518049	Coon Lake	Lake	Mason	Belfair	47.384236	-122.866825		
1518051	Cooney Lake	Lake	Okanogan	Martin Peak	48.178079	-120.348677		
1518056	Cooper Lake	Lake	Kittitas	Polallie Ridge	47.426127	-121.176410		
1518064	Coplay Lake	Lake	Pierce	Bearhead Mountain	47.024653	-121.832591		
1518083	Copper Glance Lake	Lake	Okanogan	Sweetgrass Butte	48.744416	-120.325698		
1518087	Copper Lake	Lake	King	Big Snow Mountain	47.602357	-121.333050		
1518088	Copper Lake	Lake	Snohomish	Silverton	48.032778	-121.538087		
1518089	Copper Lake	Lake	Whatcom	Copper Mountain	48.918074	-121.450833		
1518090	Copper Lakes	Lake	Ferry	Swan Lake	48.620946	-118.802896		
1518101	Cora Lake	Lake	Lewis	Sawtooth Ridge	46.688043	-121.890539		
1504146	Cormana Lake	Lake	Lincoln	Cormana Lake	47.470470	-118.457970		
1518110	Cornehl Lake	Lake	Douglas	Wells Dam	47.885368	-119.775418		
1518115	Cornwell Lake	Lake	Okanogan	Remmel Mountain	48.935531	-120.201390		
1504152	Corral Lake	Lake	Grant	O'Sullivan Dam	46.963932	-119.302936		
1518126	Corral Lake	Lake	Okanogan	Ashnola Pass	48.919325	-120.357832		
1528661	Corral Lake	Lake	Okanogan	Keystone	48.508992	-119.436165		
1504156	Cossalman Lake	Lake	Spokane	Cheney	47.437274	-117.599433		
1504157	Cottage Lake	Lake	King	Maltby	47.753174	-122.088299		
1518145	Cottonwood Lake	Lake	Kittitas	Lost Lake	47.349192	-121.431422		
1518176	Cougar Lake	Lake	Okanogan	Blue Buck Mountain	48.479081	-120.095512		
1518177	Cougar Lake	Lake	Yakima	Cougar Lake	46.812750	-121.440605		
